unit,indian,kashmiri,religion,occupation,ranking,treat,age,age_18_27,age_28_49,age_50_over,median_age,gender,gender_female,education,education_class12,education_cat_none,education_cat_class6,education_cat_class12,education_cat_ba,religion_sunni,religion_shia,religion_sikh,religion_hindu,main_earner,monthly_hhincome,hhincome_cat_not_5000,hhincome_cat_5000_15000,hhincome_cat_15000_more
190,1,NA,NA,NA,1---,1,48,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
191,1,NA,NA,NA,1---,0,27,1,0,0,0,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
192,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
193,1,NA,NA,NA,1---,0,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
194,1,NA,NA,NA,1---,0,19,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
195,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
196,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
197,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
198,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
199,1,NA,NA,NA,1---,1,52,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
200,1,NA,NA,NA,1---,0,37,0,1,0,1,male,0,Class 4,0,0,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
201,3,NA,NA,NA,3---,0,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
202,1,NA,NA,NA,1---,0,31,0,1,0,0,male,0,Class 2,0,0,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
203,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
204,1,NA,NA,NA,1---,1,31,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
205,3,NA,NA,NA,3---,1,45,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
206,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"30,000-39,999",0,0,1
207,1,NA,NA,NA,1---,1,55,0,0,1,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
208,1,NA,NA,NA,1---,1,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
209,1,NA,NA,NA,1---,1,57,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
210,1,NA,NA,NA,1---,0,48,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
211,1,NA,NA,NA,1---,0,24,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
212,1,NA,NA,NA,1---,1,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
213,1,NA,NA,NA,1---,0,36,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
214,1,NA,NA,NA,1---,0,25,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"0-2,499",1,0,0
215,1,NA,NA,NA,1---,0,28,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
216,1,NA,NA,NA,1---,0,35,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
217,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
218,1,NA,NA,NA,1---,0,31,0,1,0,0,female,1,Class 6,0,0,1,0,0,0,1,0,0,0,"5,000-9,999",0,1,0
219,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
220,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
221,1,NA,NA,NA,1---,0,20,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
222,2,NA,NA,NA,2---,0,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
223,1,NA,NA,NA,1---,0,20,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
224,1,NA,NA,NA,1---,0,24,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,0,1,0,0,0,"10,000-14,999",0,1,0
225,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
226,1,NA,NA,NA,1---,1,22,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
227,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
228,1,NA,NA,NA,1---,1,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
229,1,NA,NA,NA,1---,0,27,1,0,0,0,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"2500-4,999",1,0,0
230,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
231,1,NA,NA,NA,1---,0,60,0,0,1,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,0,1,0,0,1,"2500-4,999",1,0,0
232,1,NA,NA,NA,1---,0,79,0,0,1,1,male,0,No formal education,0,1,0,0,0,0,1,0,0,0,"0-2,499",1,0,0
233,1,NA,NA,NA,1---,1,24,1,0,0,0,female,1,Class 4,0,0,0,0,0,0,1,0,0,1,"0-2,499",1,0,0
234,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
235,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,No formal education,0,1,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
236,1,NA,NA,NA,1---,0,57,0,0,1,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"50,000-59,999",0,0,1
237,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Class 6,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
238,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"2500-4,999",1,0,0
239,1,NA,NA,NA,1---,0,25,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
240,1,NA,NA,NA,1---,1,27,1,0,0,0,male,0,Class 10,0,0,1,0,0,0,1,0,0,0,"2500-4,999",1,0,0
241,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
242,1,NA,NA,NA,1---,0,40,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
243,1,NA,NA,NA,1---,0,49,0,1,0,1,male,0,No formal education,0,1,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
244,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
245,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Class 8,0,0,1,0,0,0,1,0,0,1,"2500-4,999",1,0,0
246,2,NA,NA,NA,2---,0,22,1,0,0,0,male,0,Class 6,0,0,1,0,0,0,1,0,0,1,"15,000-19,999",0,0,1
247,1,NA,NA,NA,1---,0,18,1,0,0,0,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"2500-4,999",1,0,0
248,1,NA,NA,NA,1---,0,24,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
249,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
250,2,NA,NA,NA,2---,1,45,0,1,0,1,male,0,Class 5,0,0,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
251,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
252,1,NA,NA,NA,1---,0,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
253,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
254,1,NA,NA,NA,1---,0,43,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
255,1,NA,NA,NA,1---,0,54,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
256,2,NA,NA,NA,2---,1,25,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
257,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
258,1,NA,NA,NA,1---,1,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
259,1,NA,NA,NA,1---,0,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
260,2,NA,NA,NA,2---,0,50,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
261,1,NA,NA,NA,1---,1,27,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
262,1,NA,NA,NA,1---,1,51,0,0,1,1,male,0,Class 3,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
263,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
264,1,NA,NA,NA,1---,1,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
265,1,NA,NA,NA,1---,0,49,0,1,0,1,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
266,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
267,1,NA,NA,NA,1---,1,32,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
268,1,NA,NA,NA,1---,0,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
269,1,NA,NA,NA,1---,0,33,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
270,2,NA,NA,NA,2---,0,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
271,2,NA,NA,NA,2---,1,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
272,1,NA,NA,NA,1---,0,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
273,1,NA,NA,NA,1---,1,22,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
274,1,NA,NA,NA,1---,1,24,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
275,1,NA,NA,NA,1---,0,34,0,1,0,0,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
276,3,NA,NA,NA,3---,0,65,0,0,1,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
277,1,NA,NA,NA,1---,0,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
278,1,NA,NA,NA,1---,0,65,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
279,1,NA,NA,NA,1---,0,38,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
280,1,NA,NA,NA,1---,1,21,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
281,1,NA,NA,NA,1---,0,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
282,2,NA,NA,NA,2---,0,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
283,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
284,2,NA,NA,NA,2---,0,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,NA,0,0,1
285,1,NA,NA,NA,1---,1,42,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
286,2,NA,NA,NA,2---,1,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
287,1,NA,NA,NA,1---,1,45,0,1,0,1,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
288,1,NA,NA,NA,1---,0,85,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
289,1,NA,NA,NA,1---,1,44,0,1,0,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"2500-4,999",1,0,0
290,1,NA,NA,NA,1---,1,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
291,1,NA,NA,NA,1---,1,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
292,1,NA,NA,NA,1---,0,60,0,0,1,1,male,0,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
293,1,NA,NA,NA,1---,1,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
294,1,NA,NA,NA,1---,0,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
295,2,NA,NA,NA,2---,0,27,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
296,1,NA,NA,NA,1---,1,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
297,1,NA,NA,NA,1---,1,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
298,1,NA,NA,NA,1---,0,41,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
299,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
300,3,NA,NA,NA,3---,1,52,0,0,1,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"70,000-79,999",0,0,1
301,2,NA,NA,NA,2---,1,29,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"40,000-49,999",0,0,1
302,1,NA,NA,NA,1---,1,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
303,2,NA,NA,NA,2---,1,28,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
304,1,NA,NA,NA,1---,1,46,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
305,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
306,1,NA,NA,NA,1---,0,18,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
307,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"70,000-79,999",0,0,1
308,1,NA,NA,NA,1---,1,39,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
309,1,NA,NA,NA,1---,1,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
310,1,NA,NA,NA,1---,1,74,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
311,1,NA,NA,NA,1---,1,23,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
312,1,NA,NA,NA,1---,1,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
313,2,NA,NA,NA,2---,0,37,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
314,2,NA,NA,NA,2---,0,42,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
315,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
316,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
317,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"70,000-79,999",0,0,1
318,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
319,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
320,1,NA,NA,NA,1---,0,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
321,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
322,1,NA,NA,NA,1---,0,90,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
323,1,NA,NA,NA,1---,0,46,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
324,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Class 6,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
325,1,NA,NA,NA,1---,0,90,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
326,1,NA,NA,NA,1---,0,46,0,1,0,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
327,2,NA,NA,NA,2---,0,28,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,0,0,0,1,0,"10,000-14,999",0,1,0
328,2,NA,NA,NA,2---,0,40,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
329,2,NA,NA,NA,2---,0,50,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
330,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
331,2,NA,NA,NA,2---,0,45,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
332,1,NA,NA,NA,1---,1,29,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
333,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
334,1,NA,NA,NA,1---,0,27,1,0,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
335,1,NA,NA,NA,1---,1,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
336,1,NA,NA,NA,1---,1,79,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
337,1,NA,NA,NA,1---,1,37,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
338,1,NA,NA,NA,1---,1,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
339,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
340,1,NA,NA,NA,1---,1,79,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
341,1,NA,NA,NA,1---,1,35,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
342,1,NA,NA,NA,1---,1,26,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
343,1,NA,NA,NA,1---,1,18,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
344,2,NA,NA,NA,2---,1,42,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
345,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
346,1,NA,NA,NA,1---,1,20,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
347,1,NA,NA,NA,1---,0,36,0,1,0,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
348,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"2500-4,999",1,0,0
349,1,NA,NA,NA,1---,0,22,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
350,1,NA,NA,NA,1---,0,21,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
351,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"40,000-49,999",0,0,1
352,3,NA,NA,NA,3---,1,23,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
353,1,NA,NA,NA,1---,0,39,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
354,1,NA,NA,NA,1---,1,29,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
355,1,NA,NA,NA,1---,1,24,1,0,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"2500-4,999",1,0,0
356,1,NA,NA,NA,1---,0,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
357,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
358,2,NA,NA,NA,2---,0,49,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
359,3,NA,NA,NA,3---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
360,2,NA,NA,NA,2---,0,30,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
361,1,NA,NA,NA,1---,0,26,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"2500-4,999",1,0,0
362,2,NA,NA,NA,2---,0,24,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
363,1,NA,NA,NA,1---,1,76,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
364,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
365,1,NA,NA,NA,1---,1,80,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"60,000-69,999",0,0,1
366,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
367,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
368,1,NA,NA,NA,1---,1,24,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
369,2,NA,NA,NA,2---,0,31,0,1,0,0,male,0,Class 5,0,0,0,0,0,0,0,0,0,1,"2500-4,999",1,0,0
370,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
371,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
372,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
373,2,NA,NA,NA,2---,0,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
374,1,NA,NA,NA,1---,0,71,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
375,1,NA,NA,NA,1---,0,28,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
376,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
377,1,NA,NA,NA,1---,0,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
378,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
379,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
380,1,NA,NA,NA,1---,0,31,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
